""
cant you see the wall are closing in closer to the end welcome to the descent the descent the descent into madness the descent there is no escaping out that hole darkness in your soul welcome to the descent the descent the descent into madness the descent the descent
cant you see the wall are closing in closer to the end welcome to the descent the descent the descent into madness the descent there is no escaping out that hole darkness in your soul welcome to the descent the descent the descent into madness the descent the descent
heartbreak set back break ups make ups love love love love love breakdown build ups knock down broke down but still time time time maybe this could be a chance for u to see maybe well figure out where were supposed to be until we find the truth there something we should do cant let the love stop flowing from me to you you know we tried way too hard to find a love thats really blind so why even try because we know that there still hope just dont let go maybe this could be a chance for u to see maybe well figure out where were supposed to be until we find the truth there something we should do cant let the love stop flowing from me to you
cant you see the wall are closing in closer to the end welcome to the descent the descent the descent into madness the descent there is no escaping out that hole darkness in your soul welcome to the descent the descent the descent into madness the descent the descent
i want to go right im safe on my block except for the cop who they attack would it be cause im black i want to fly away off into space and into the sun with all those spirit in space and alien where we belong fck yeah although it seems like it all crashing down i just want to ride my bike through all the bullshit with the wind in my face miss me with that nonsense im free a a bird free and light a the wind just leave me alone easy just let me ride off into space space ride thats where i want to be space ride
into the fire black sky filled with smoke darker horizon ahead out of the pan and into the fire the descent into madness brightest day darkest night the inferno into the fire black sky filled with smoke darker horizon ahead thats right out of the pan and into the fire the descent into madness brightest day darkest night the inferno burn down to the madness madness leave your mind at the door check out madness madness madness
stuck in the cloud thats my story and im sticking to it im high a a kite dont bother me im out here probably doing the most from the minute i wake up im staring at the screen watching the world go insane got ta stay connected so i know whats happening in these street thank god for technology cause where would we be if we couldnt tweet our thought wont you leave somethings to mystery opening your mouth remove all doubt so be quiet technology is the key to it all where did i lose my phone at doesnt really matter because youre already behind the curve it okay to disconnect sometimes were out here doing the most
im your biggest fan but i guess thats just not good enough is it cause i wear my hair weird or because i like to play diablo dont act like you dont know what im talking bout cause i really dont wan na have to spell it out and next time you call me im gon sit and stare at the screen waiting for the call to end you stuck me in the friend zone thats that bullshit im gon na play diablo either way you can go or you could go because id rather play mortal combat anyway hey im all about my johnny cage if youre not bringing taco i suggest you start to walk away bitch dont kill my vibe i can tell you kinda got uncomfortable so let me break it down for you dont call me dont text me after am unless you plan on giving me some cause i got enough friend i will throw you in the garbage cause you play too many game im better off by myself loving yous bad for my health no one want to be in the friend zone friend zone friend zone
a i sit a i sit and i stare into the cloud and watch the world turn is this where we belong or is it a step to fill make me wonder make me think everything we do is weak turn down oh cause look at the mess weve made who gon na clean it up oh my god wheres captain planet perception what you see compared to reality so far away you are so drunk you miss it all yeah just make sure you have the right jordan on or be left behind to rot and die face down in the gutter this is gon na sound like i wa just hitting the hash they make u think it a race war when the war is in class teacher come through to speak in image through the glass subliminal message influencing the whole clash black white gay straight human being all pee and want some as if you scared of different then you should not take the same path if all life matter when we mention black why do you gasp behind our blue sky is the sun who surrounded by black i love the camo but why have more ammo than mash instead of blowing yourself up take a love pill and laugh laugh ha
oclock just cant close my eye somethings wrong with me no i cant deal i cant go to sleep there something in my heart the street keep calling me oclock just cant close my eye somethings wrong with me no i cant deal i cant go to sleep there something in my heart the street keep calling me
i can feel your heart around me can you feel it all round you nothing in this world i know can you tell me who you are fantasy of life around a gold way too real how it feel at last im going to keep my soul lay my head down to rest where the dragon from not in your mind somewhere in between space and time watching waiting for their time
lone wolf and cub where will you go what will you do all on your own put up a fight heal from your wound lone wolf and cub wolf and cub wolf and cub wolf and cub on your own on your own on your own where will you go wherell you go wherell you go what will you do what you do what you do wolf and cub wolf and cub wolf and cub on your own on your own on your own where will you go wherell you go wherell you go what will you do what you do what you do wolf and cub wolf and cub wolf and cub on your own on your own on your own where will you go wherell you go wherell you go what will you do what you do what you do wolf and cub wolf and cub wolf and cub on your own on your own on your own where will you go wherell you go wherell you go what will you do what you do what you do
nobody move there blood on the floor and i cant find my heart where did it go did i leave it in the cold so please give it back cause it not yours to take it mustve fell when i lost my mind deep in the cut drowning in a pain somebody help cause i cant find my way nobody move nobody move somebody tell me how im supposed to feel when im sitting here knowing this aint real why in the world would i give my heart to you just to watch you throw it in the trash ive been traveling so long i dont think i can hold on where were you when i needed you the most now im sitting here with a black hole in my chest a heartless broken mess
